Time,MOS,BW,RTT,JIT,DJB,SNR
1,4.5,87.312,0,69,60,33
2,4.5,82.176,0,69,60,33
3,4.5,87.312,0,69,60,33
4,4.5,83.888,0,69,60,33
5,4.456768,89.024,130,74,40,19
6,4.456768,85.6,130,74,40,19
7,4.456768,85.6,130,74,40,19
8,4.456768,82.176,130,74,40,19
9,4.424232,89.024,108,71,51,29
10,4.424232,83.888,108,71,51,29
11,4.424232,85.6,108,71,51,29
12,4.424232,66.768,108,71,51,29
13,4.424232,94.16,108,77,92,28
14,4.424232,68.48,108,77,92,28
15,4.424232,92.448,108,77,92,28
16,4.424232,104.432,108,77,92,28
17,4.384864,89.024,419,209,208,14
18,4.384864,77.04,419,209,208,14
19,4.384864,94.16,419,209,208,14
20,4.384864,87.312,419,209,208,14
21,4.384864,83.888,419,209,208,14
22,4.362723,85.6,419,78,208,17
23,4.362723,85.6,419,78,208,17
24,4.362723,85.6,419,78,208,17
25,4.362723,85.6,419,78,208,17
26,4.362723,85.6,119,76,188,38
27,4.362723,85.6,119,76,188,38
28,4.362723,85.6,119,76,188,38
29,4.362723,85.6,119,76,188,38
30,4.362723,85.6,119,76,188,38
31,4.362723,85.6,119,76,188,38
32,4.384864,85.6,109,66,168,12
33,4.384864,85.6,109,66,168,12
34,4.384864,87.312,109,66,168,12
35,4.384864,83.888,109,66,168,12
36,4.384864,85.6,109,66,168,12
37,4.384864,85.6,279,69,148,15
38,4.384864,85.6,279,69,148,15
39,4.384864,85.6,279,69,148,15
40,4.384864,85.6,279,69,148,15
41,4.362723,85.6,279,74,128,12
42,4.362723,75.328,279,74,128,12
43,4.362723,95.872,279,74,128,12
44,4.362723,85.6,279,74,128,12
45,4.362723,85.6,99,68,108,23
46,4.362723,83.888,99,68,108,23
47,4.362723,85.6,99,68,108,23
48,4.362723,87.312,99,68,108,23
49,4.362723,85.6,99,68,108,23
50,4.362723,85.6,99,68,108,23
51,4.362723,85.6,99,68,108,23
52,4.384864,85.6,109,76,88,10
53,4.384864,85.6,109,76,88,10
54,4.384864,85.6,109,76,88,10
55,4.384864,85.6,109,76,88,10
56,4.384864,83.888,109,76,88,10
57,4.384864,87.312,128,75,68,2
58,4.384864,85.6,128,75,68,2
59,4.384864,85.6,128,75,68,2
60,4.384864,85.6,128,75,68,2
61,4.384864,85.6,128,75,68,2
62,4.384864,85.6,128,75,68,2
63,4.384864,85.6,128,75,68,2
64,4.384864,85.6,109,73,48,8
65,4.384864,85.6,109,73,48,8
66,4.384864,85.6,109,73,48,8
67,4.384864,83.888,108,63,48,23
68,4.384864,85.6,108,63,48,23
69,4.384864,87.312,108,63,48,23
70,4.384864,85.6,100,73,48,10
71,4.384864,85.6,100,73,48,10
72,4.384864,85.6,100,73,48,10
73,4.384864,85.6,100,73,48,10
74,4.384864,85.6,100,73,48,10
75,4.384864,85.6,100,73,48,10
76,4.384864,85.6,121,75,51,13
77,4.384864,85.6,121,75,51,13
78,4.384864,85.6,121,75,51,13
79,4.384864,85.6,121,75,51,13
80,4.384864,83.888,121,75,51,13
81,4.384864,85.6,121,75,51,13
82,4.384864,85.6,109,63,51,30
83,4.384864,85.6,109,63,51,30
84,4.384864,85.6,109,63,51,30
85,4.384864,85.6,109,63,51,30
86,4.384864,85.6,109,73,40,33
87,4.384864,85.6,109,73,40,33
88,4.384864,85.6,120,61,40,23
89,4.384864,85.6,120,61,40,23
90,4.384864,85.6,120,61,40,23
91,4.384864,85.6,120,61,40,23
92,4.384864,85.6,120,61,40,23
93,4.384864,85.6,110,67,61,23
94,4.384864,85.6,110,67,61,23
95,4.384864,85.6,110,67,61,23
96,4.384864,82.176,110,67,61,23
97,4.384864,89.024,110,67,61,23
98,4.384864,85.6,120,79,71,5
99,4.384864,83.888,120,79,71,5
100,4.384864,87.312,120,79,71,5
101,4.384864,83.888,120,79,71,5
102,4.384864,85.6,120,76,71,22
103,4.384864,85.6,120,76,71,22
104,4.384864,87.312,120,76,71,22
105,4.384864,82.176,120,76,71,22
106,4.384864,87.312,120,76,71,22
107,4.384864,85.6,120,76,71,22
108,4.384864,83.888,119,76,51,27
109,4.384864,85.6,119,76,51,27
110,4.384864,85.6,119,76,51,27
111,4.384864,85.6,119,79,51,1
112,4.384864,85.6,119,79,51,1
113,4.384864,83.888,119,79,51,1
114,4.384864,85.6,119,79,51,1
115,4.384864,85.6,119,79,51,1
116,4.384864,85.6,120,72,60,14
117,4.384864,85.6,120,72,60,14
118,4.384864,85.6,120,72,60,14
119,4.384864,85.6,120,72,60,14
120,4.384864,83.888,120,72,60,14
121,4.384864,87.312,120,72,60,14
122,4.384864,85.6,119,75,40,25
123,4.384864,85.6,119,75,40,25
124,4.384864,85.6,119,75,40,25
125,4.384864,85.6,119,75,40,25
126,4.384864,85.6,119,75,40,25
127,4.384864,85.6,119,75,40,25
128,4.384864,82.176,119,75,40,25
129,4.384864,89.024,130,71,49,16
130,4.384864,85.6,130,71,49,16
131,4.384864,85.6,130,71,49,16
132,4.384864,85.6,130,71,49,16
133,4.384864,83.888,130,71,49,16
134,4.384864,82.176,129,67,40,12
135,4.384864,89.024,129,67,40,12
136,4.384864,83.888,129,67,40,12
137,4.384864,87.312,129,67,40,12
138,4.384864,85.6,120,69,49,14
139,4.384864,85.6,120,69,49,14
140,4.384864,85.6,120,69,49,14
141,4.384864,83.888,120,69,49,14
142,4.384864,83.888,120,69,49,14
143,4.384864,89.024,138,71,40,28
144,4.384864,82.176,138,71,40,28
145,4.384864,89.024,138,71,40,28
146,4.384864,85.6,138,71,40,28
147,4.384864,85.6,138,71,40,28
148,4.384864,85.6,138,71,40,28
149,4.384864,85.6,138,71,40,28
150,4.384864,83.888,138,71,40,28
151,4.384864,82.176,119,79,59,23
152,4.384864,90.736,119,79,59,23
153,4.384864,85.6,119,79,59,23
154,4.384864,83.888,119,79,59,23
155,4.384864,85.6,119,79,59,23
156,4.384864,85.6,128,76,48,30
157,4.384864,85.6,128,76,48,30
158,4.384864,85.6,128,76,48,30
159,4.384864,85.6,128,76,48,30
160,4.384864,85.6,128,91,118,34
161,4.384864,85.6,128,91,118,34
162,4.384864,87.312,128,91,118,34
163,4.384864,83.888,128,91,118,34
164,4.384864,85.6,128,91,118,34
165,4.384864,85.6,128,91,118,34
166,4.384864,87.312,128,77,98,37
167,4.384864,83.888,128,77,98,37
168,4.384864,83.888,128,77,98,37
169,4.384864,87.312,128,77,98,37
170,4.384864,85.6,128,77,98,37
171,4.384864,85.6,128,77,98,37
172,4.384864,85.6,128,77,98,37
173,4.384864,83.888,128,77,98,37
174,4.384864,85.6,110,79,78,18
175,4.384864,85.6,110,79,78,18
176,4.384864,85.6,110,79,78,18
177,4.384864,85.6,110,87,78,16
178,4.384864,87.312,110,87,78,16
179,4.384864,83.888,110,87,78,16
180,4.384864,85.6,110,87,78,16
181,4.384864,85.6,129,72,58,9
182,4.384864,85.6,129,72,58,9
183,4.384864,85.6,129,72,58,9
184,4.384864,85.6,129,72,58,9
185,4.384864,85.6,141,68,40,9
186,4.384864,85.6,141,68,40,9
187,4.384864,83.888,141,68,40,9
188,4.384864,87.312,141,68,40,9
189,4.384864,85.6,141,70,46,26
190,4.384864,87.312,141,70,46,26
191,4.384864,83.888,141,70,46,26
192,4.384864,87.312,141,70,46,26
193,4.384864,83.888,129,73,40,0
194,4.384864,85.6,129,73,40,0
195,4.384864,85.6,129,73,40,0
196,4.384864,85.6,129,73,40,0
197,4.384864,85.6,129,73,40,0
198,4.384864,83.888,129,73,40,0
199,4.384864,87.312,129,73,40,0
200,4.384864,83.888,120,76,56,25
201,4.384864,87.312,120,76,56,25
202,4.384864,85.6,120,76,56,25
203,4.384864,85.6,120,72,40,23
204,4.384864,87.312,120,72,40,23
205,4.384864,83.888,120,72,40,23
206,4.384864,85.6,120,72,40,23
207,4.384864,85.6,120,72,40,23
208,4.384864,85.6,120,72,40,23
209,4.384864,85.6,120,77,40,31
