Time,MOS,BW,RTT,JIT,DJB,SNR
1,4.5,28.896,0,141,60,42
2,4.5,25.944,0,141,60,42
3,4.5,25.376,0,141,60,42
4,4.5,22.08,0,141,60,42
5,4.441375,27.264,149,151,65,47
6,4.441375,35.84,149,151,65,47
7,4.441375,27.432,149,151,65,47
8,4.441375,22.08,149,151,65,47
9,4.424232,30.456,121,108,65,43
10,4.424232,34.968,121,108,65,43
11,4.424232,33.168,121,108,65,43
12,4.424232,37.84,121,108,65,43
13,4.424232,52.8,121,108,65,43
14,4.424232,40.84,121,108,65,43
15,4.424232,35.456,121,120,45,42
16,4.424232,23.104,121,120,45,42
17,4.424232,27.88,121,120,45,42
18,4.424232,44.36,121,120,45,42
19,4.424232,26.536,121,120,45,42
20,4.424232,43.248,121,120,45,42
21,4.405381,47.76,137,146,58,25
22,4.405381,44.832,137,146,58,25
23,4.405381,30.28,137,146,58,25
24,4.405381,24.704,137,146,58,25
25,4.405381,24.36,137,146,58,25
26,4.405381,22.08,137,146,58,25
27,4.405381,25.984,137,146,58,25
28,4.405381,22.848,131,138,40,6
29,4.405381,31.168,131,138,40,6
30,4.405381,33.392,131,138,40,6
31,4.405381,46.656,142,112,40,13
32,4.405381,39.192,142,112,40,13
33,4.405381,38.272,142,112,40,13
34,4.405381,41.304,142,112,40,13
35,4.405381,42.128,142,112,40,13
36,4.405381,37.24,142,112,40,13
37,4.405381,47.328,142,112,40,13
38,4.405381,47.44,110,136,40,21
39,4.405381,46.192,110,136,40,21
40,4.405381,44.6,110,136,40,21
41,4.405381,23.672,110,136,40,21
42,4.405381,22.592,110,136,40,21
43,4.405381,29.592,110,136,40,21
44,4.405381,47.768,140,135,40,16
45,4.405381,47.488,140,135,40,16
46,4.405381,43.792,140,135,40,16
47,4.405381,27.952,140,135,40,16
48,4.405381,45.04,140,135,40,16
49,4.405381,47.152,140,135,40,16
50,4.405381,42.416,140,135,40,16
51,4.405381,34.312,138,122,40,36
52,4.405381,21.632,138,122,40,36
53,4.405381,22.592,138,122,40,36
54,4.405381,22.08,138,122,40,36
55,4.405381,23.296,138,122,40,36
56,4.405381,32.048,138,122,40,36
57,4.405381,32.592,138,122,40,36
58,4.405381,37.656,138,122,40,36
59,4.384864,35.176,170,147,76,23
60,4.384864,30.032,170,147,76,23
61,4.384864,28.888,170,147,76,23
62,4.384864,22.208,170,147,76,23
63,4.384864,22.976,149,135,56,29
64,4.384864,22.208,149,135,56,29
65,4.384864,22.592,149,135,56,29
66,4.384864,22.592,149,135,56,29
67,4.384864,29.6,149,135,56,29
68,4.384864,22.208,149,135,56,29
69,4.384864,22.976,149,135,56,29
70,4.384864,26.768,108,126,40,34
71,4.384864,26.368,108,126,40,34
72,4.384864,26.104,108,126,40,34
73,4.384864,22.784,108,126,40,34
74,4.384864,33.592,108,126,40,34
75,4.384864,25.848,108,126,40,34
76,4.384864,22.4,108,126,40,34
77,4.384864,33.664,108,126,40,34
78,4.384864,24.752,130,127,40,25
79,4.384864,23.232,130,127,40,25
80,4.384864,24.376,130,127,40,25
81,4.384864,32.528,130,127,40,25
82,4.384864,39.376,130,127,40,25
83,4.384864,37.976,130,127,40,25
84,4.384864,45.888,130,127,40,25
85,4.384864,44.232,159,134,55,18
86,4.384864,42.368,159,134,55,18
87,4.384864,27.432,159,134,55,18
88,4.384864,36.848,159,134,55,18
89,4.384864,50.848,111,130,40,32
90,4.384864,33.44,111,130,40,32
91,4.384864,46.88,111,130,40,32
92,4.384864,37.152,111,130,40,32
93,4.384864,22.976,111,130,40,32
94,4.384864,34.04,130,132,40,28
95,4.384864,25.568,130,132,40,28
96,4.384864,22.208,130,132,40,28
97,4.384864,25.776,130,132,40,28
98,4.384864,22.272,130,132,40,28
99,4.384864,22.528,118,139,40,19
100,4.384864,28.832,118,139,40,19
101,4.384864,34.552,118,139,40,19
102,4.384864,22.72,118,139,40,19
103,4.384864,23.104,118,139,40,19
104,4.384864,22.272,118,139,40,19
105,4.384864,23.104,118,139,40,19
106,4.384864,22.144,118,139,40,19
107,4.384864,26.088,120,145,40,12
108,4.384864,30.536,120,145,40,12
109,4.384864,24.704,120,145,40,12
110,4.384864,23.456,120,145,40,12
111,4.384864,22.976,122,137,40,13
112,4.384864,32.584,122,137,40,13
113,4.384864,32.536,122,137,40,13
114,4.384864,22.464,122,137,40,13
115,4.384864,24.4,118,152,54,18
116,4.384864,21.888,118,152,54,18
117,4.384864,23.232,118,152,54,18
118,4.384864,22.528,118,152,54,18
119,4.384864,32.016,118,152,54,18
120,4.384864,45.088,118,152,54,18
121,4.384864,28.728,131,148,40,24
122,4.384864,27.56,131,148,40,24
123,4.384864,24.576,131,148,40,24
124,4.384864,22.272,131,148,40,24
125,4.384864,23.776,131,148,40,24
126,4.384864,29.84,131,148,40,24
127,4.384864,27.104,131,148,40,24
128,4.384864,22.848,107,141,40,15
129,4.384864,24.528,107,141,40,15
130,4.384864,22.208,107,141,40,15
131,4.384864,26.416,107,141,40,15
132,4.384864,31.304,149,155,42,13
133,4.384864,24.368,149,155,42,13
134,4.384864,22.144,149,155,42,13
135,4.384864,24.736,149,155,42,13
136,4.384864,31.056,149,155,42,13
137,4.384864,32.784,149,155,42,13
138,4.384864,23.704,149,155,42,13
139,4.384864,23.104,141,143,42,17
140,4.384864,22.144,141,143,42,17
141,4.384864,22.592,141,143,42,17
142,4.384864,26.128,141,144,42,12
143,4.384864,25.968,141,144,42,12
144,4.384864,22.272,141,144,42,12
145,4.384864,23.232,141,144,42,12
146,4.384864,22.144,141,144,42,12
147,4.384864,27.536,141,144,42,12
148,4.384864,27.76,150,127,41,24
149,4.384864,21.824,150,127,41,24
150,4.384864,23.648,150,127,41,24
151,4.384864,35.544,150,127,41,24
152,4.384864,24.384,150,127,41,24
153,4.384864,30.688,150,127,41,24
154,4.384864,27.544,150,127,41,24
155,4.384864,34.968,150,127,41,24
156,4.384864,22.464,119,136,141,21
157,4.384864,23.168,119,136,141,21
158,4.384864,22.144,119,136,141,21
159,4.384864,25.544,119,136,141,21
160,4.384864,25.96,119,136,141,21
161,4.384864,23.168,119,136,141,21
162,4.384864,22.08,119,136,141,21
163,4.384864,22.976,149,142,121,29
164,4.384864,28.208,149,142,121,29
165,4.384864,29.728,149,142,121,29
166,4.384864,25.6,149,142,121,29
167,4.384864,41.448,149,142,121,29
168,4.384864,39.32,149,142,121,29
169,4.384864,26.488,149,142,121,29
170,4.339,33.192,123,159,101,20
171,4.339,39.904,123,159,101,20
172,4.339,35.56,123,159,101,20
173,4.339,36.84,123,110,81,2
174,4.339,30.128,123,110,81,2
175,4.339,26.256,123,110,81,2
176,4.339,41.648,123,110,81,2
177,4.339,31.112,123,110,81,2
178,4.339,34.352,123,110,81,2
179,4.339,35.696,140,145,61,26
180,4.339,28.664,140,145,61,26
181,4.339,31.16,140,145,61,26
182,4.339,23.808,140,145,61,26
183,4.339,30.088,140,145,61,26
184,4.339,22.144,140,145,61,26
185,4.339,26.272,140,145,61,26
186,4.313737,25.544,121,137,65,33
187,4.313737,41.6,121,137,65,33
188,4.313737,24.656,121,137,65,33
189,4.313737,29.12,121,137,65,33
190,4.313737,26.88,121,137,65,33
191,4.313737,33.104,121,137,65,33
192,4.313737,32.376,180,135,54,13
193,4.313737,32.608,180,135,54,13
194,4.313737,27.528,180,135,54,13
195,4.313737,22.976,180,135,54,13
196,4.313737,22.144,180,135,54,13
197,4.313737,33.512,180,135,54,13
198,4.313737,24.08,180,135,54,13
199,4.313737,23.104,180,135,54,13
200,4.286976,22.08,168,174,62,28
201,4.286976,24.032,168,174,62,28
202,4.286976,27.624,168,174,62,28
203,4.286976,23.04,168,174,62,28
204,4.286976,22.528,168,174,62,28
205,4.286976,22.144,168,174,62,28
206,4.258759,26.544,168,212,81,30
207,4.258759,32.68,168,212,81,30
208,4.258759,28.344,168,212,81,30
209,4.258759,23.104,168,212,81,30
210,4.258759,27.056,168,212,81,30
211,4.198125,28.632,166,181,81,19
212,4.198125,34.232,166,181,81,19
213,4.198125,37.504,166,181,81,19
214,4.198125,38.208,166,181,81,19
215,4.198125,47.568,166,181,81,19
216,4.198125,48.176,166,181,81,19
217,4.198125,42.744,166,181,81,19
218,4.198125,37.4,166,181,81,19
219,4.132171,41.84,189,183,94,28
220,4.132171,31.648,189,183,94,28
221,4.132171,37.992,189,183,94,28
222,4.132171,26.88,189,183,94,28
223,4.097304,40.984,181,208,74,27
224,4.097304,24.44,181,208,74,27
225,4.097304,23.36,181,208,74,27
226,4.097304,26.128,181,218,74,18
227,4.097304,29.344,181,218,74,18
228,4.097304,32.128,181,218,74,18
229,4.097304,28.096,181,218,74,18
230,4.097304,22.272,181,218,74,18
231,4.097304,23.296,181,218,74,18
232,4.097304,35.448,181,218,74,18
233,4.097304,34.608,181,218,74,18
234,4.097304,30.056,129,227,54,10
235,4.097304,37.96,129,227,54,10
236,4.097304,23.928,129,227,54,10
237,4.097304,37.648,129,227,54,10
238,4.097304,38.576,129,227,54,10
239,4.061233,34.344,140,260,150,14
240,4.061233,37.624,140,260,150,14
241,4.061233,35.744,140,260,150,14
242,4.061233,35.528,140,260,150,14
243,4.061233,40.192,140,260,150,14
244,4.061233,27.848,140,210,130,13
245,4.061233,44.12,140,210,130,13
246,4.061233,40.656,140,210,130,13
247,4.061233,35.368,140,210,130,13
248,4.061233,42.408,140,210,130,13
249,4.061233,33.376,140,210,130,13
250,4.061233,37.488,140,210,130,13
251,4.061233,43.936,140,210,130,13
252,4.061233,37.096,149,130,110,15
253,4.061233,30.328,149,130,110,15
254,4.061233,37.232,149,130,110,15
255,4.061233,43.08,149,130,110,15
256,4.061233,25.816,149,130,110,15
257,4.061233,42.192,149,130,110,15
258,4.061233,28.176,129,134,90,19
259,4.061233,32.664,129,134,90,19
260,4.061233,30.208,129,134,90,19
261,4.061233,41.8,129,134,90,19
262,4.061233,26.136,129,134,90,19
263,4.061233,33,129,134,90,19
264,4.061233,34.248,129,134,90,19
265,4.061233,31.912,129,134,90,19
266,4.061233,40.144,109,129,50,16
267,4.061233,37.2,109,129,50,16
268,4.061233,32.784,109,129,50,16
269,4.061233,33.216,109,129,50,16
270,4.061233,27.176,109,129,50,16
271,4.061233,27.648,109,129,50,16
272,4.061233,32.984,109,129,50,16
273,4.061233,29.704,129,134,40,17
274,4.061233,45.04,129,134,40,17
275,4.061233,42.528,129,134,40,17
276,4.061233,33.856,129,134,40,17
277,4.061233,32.632,129,134,40,17
278,4.097304,32.912,129,125,40,11
279,4.097304,27.536,129,125,40,11
280,4.097304,23.8,129,125,40,11
281,4.097304,31.56,129,125,40,11
282,4.097304,29.536,130,122,43,14
283,4.097304,42.432,130,122,43,14
284,4.097304,27.24,130,122,43,14
285,4.097304,29.264,130,122,43,14
286,4.097304,23.488,130,122,43,14
287,4.097304,23.36,130,122,43,14
288,4.097304,30.376,128,124,40,15
289,4.097304,32.432,128,124,40,15
290,4.097304,29.928,128,124,40,15
291,4.097304,24.512,128,124,40,15
292,4.097304,25.928,128,124,40,15
293,4.097304,42.16,128,124,40,15
294,4.097304,45.776,131,118,40,18
295,4.097304,34.28,131,118,40,18
296,4.097304,31.384,131,118,40,18
297,4.097304,27.752,131,118,40,18
298,4.097304,27.152,131,118,40,18
299,4.097304,28.776,131,118,40,18
300,4.097304,31.168,131,118,40,18
301,4.097304,47.648,131,118,40,18
302,4.132171,31.28,122,116,40,1
303,4.132171,23.936,122,116,40,1
304,4.132171,22.336,122,116,40,1
305,4.132171,37.328,122,116,40,1
306,4.132171,33.832,122,116,40,1
307,4.132171,26.832,122,116,40,1
308,4.132171,33,122,116,40,1
309,4.132171,39.712,122,116,40,1
310,4.132171,31.024,122,116,40,1
311,4.132171,28.424,138,120,154,11
312,4.132171,36.056,138,120,154,11
313,4.132171,27.168,138,120,154,11
314,4.132171,27.232,138,120,154,11
315,4.132171,27.136,138,120,154,11
316,4.132171,31.672,138,120,154,11
317,4.132171,36.424,120,121,134,10
318,4.132171,45.376,120,121,134,10
319,4.132171,48.848,120,121,134,10
320,4.132171,46.048,120,121,134,10
321,4.132171,47.168,120,121,134,10
322,4.132171,41.696,120,121,134,10
323,4.132171,34.088,120,111,94,22
324,4.132171,26.072,120,111,94,22
325,4.132171,36.808,120,111,94,22
326,4.132171,38.264,120,111,94,22
327,4.132171,33.976,140,103,74,19
328,4.132171,31.672,140,103,74,19
329,4.132171,36.544,140,103,74,19
330,4.132171,33.392,109,113,74,21
331,4.132171,35.88,109,113,74,21
332,4.132171,29.288,109,113,74,21
333,4.132171,34.928,109,113,74,21
334,4.132171,23.424,109,113,74,21
335,4.132171,23.296,109,113,74,21
336,4.132171,36.592,109,113,74,21
337,4.132171,37.024,110,110,54,21
338,4.132171,33.912,110,110,54,21
339,4.132171,27.44,110,110,54,21
340,4.132171,28.6,110,110,54,21
341,4.132171,46.224,110,110,54,21
342,4.165792,41.336,130,107,40,22
343,4.165792,43.288,130,107,40,22
344,4.165792,37.528,130,107,40,22
345,4.165792,33.904,130,107,40,22
346,4.165792,29.432,130,107,40,22
347,4.165792,38.008,130,107,40,19
348,4.165792,34.888,130,107,40,19
349,4.165792,32.184,130,107,40,19
350,4.165792,34.832,130,107,40,19
351,4.165792,36.632,130,107,40,19
352,4.165792,31.24,130,107,40,19
353,4.165792,33.088,130,107,40,19
354,4.165792,30.44,130,107,40,19
355,4.165792,37.312,130,107,40,19
356,4.165792,35.4,109,114,40,16
357,4.165792,27.64,109,114,40,16
358,4.165792,32.12,109,114,40,16
359,4.165792,23.04,109,114,40,16
360,4.165792,30.472,109,114,40,16
361,4.165792,36.272,109,114,40,16
362,4.165792,28.752,109,99,40,12
363,4.165792,36.992,109,99,40,12
364,4.165792,29.528,109,99,40,12
365,4.165792,33.256,109,99,40,12
366,4.165792,27.432,109,99,40,12
367,4.165792,23.424,150,99,40,5
368,4.165792,38.048,150,99,40,5
369,4.165792,27.592,150,99,40,5
370,4.165792,35.656,139,110,40,15
371,4.165792,40.936,139,110,40,15
372,4.165792,26.592,139,110,40,15
373,4.165792,35.632,139,110,40,15
374,4.165792,30.92,139,110,40,15
375,4.165792,27.152,139,100,40,12
376,4.165792,40.648,139,100,40,12
377,4.165792,38.464,139,100,40,12
378,4.165792,24.152,139,100,40,12
379,4.165792,29.944,139,100,40,12
380,4.165792,34.496,109,111,40,13
381,4.165792,27.728,109,111,40,13
382,4.165792,32.648,109,111,40,13
383,4.165792,43.568,109,111,40,13
384,4.165792,40.824,109,111,40,13
385,4.165792,29.336,109,111,40,13
386,4.165792,26.192,109,111,40,13
387,4.165792,33.288,109,111,40,13
388,4.198125,24.184,220,115,44,13
389,4.198125,30.976,220,115,44,13
390,4.198125,26.92,220,115,44,13
391,4.198125,41.128,220,115,44,13
392,4.198125,28.184,220,115,44,13
393,4.198125,43.36,220,115,44,13
394,4.198125,30.552,220,115,44,13
395,4.198125,35.472,121,98,40,12
396,4.198125,45.984,121,98,40,12
397,4.198125,49.312,121,98,40,12
398,4.198125,44.784,121,98,40,12
399,4.198125,32.168,121,98,40,12
400,4.198125,39.48,141,115,64,11
401,4.198125,32.008,141,115,64,11
402,4.198125,25.952,141,115,64,11
403,4.198125,35.504,141,115,64,11
404,4.198125,31.16,141,115,64,11
405,4.198125,34.92,141,127,74,10
406,4.198125,36.512,141,127,74,10
407,4.198125,31.104,141,127,74,10
408,4.198125,36.568,120,92,74,19
409,4.198125,28.712,120,92,74,19
410,4.198125,29.24,120,92,74,19
411,4.198125,40.016,120,92,74,19
412,4.198125,34.84,120,92,74,19
413,4.198125,41.632,130,121,54,12
414,4.198125,34.6,130,121,54,12
415,4.198125,29.92,130,121,54,12
416,4.198125,30.464,130,108,40,11
417,4.198125,30.64,130,108,40,11
418,4.198125,31.584,130,108,40,11
419,4.198125,35.52,130,108,40,11
420,4.198125,31.648,130,108,40,11
421,4.198125,35.32,130,108,40,11
422,4.198125,28.304,130,108,40,11
423,4.198125,31.544,130,108,40,11
424,4.198125,34.496,120,112,40,11
425,4.198125,46.88,120,112,40,11
426,4.198125,35.12,120,112,40,11
427,4.198125,34.592,120,112,40,11
428,4.198125,31.792,120,112,40,11
429,4.198125,35.28,120,112,40,11
430,4.198125,30.816,120,112,40,11
431,4.198125,29.096,152,124,40,19
432,4.198125,25.368,152,124,40,19
433,4.198125,34.448,152,124,40,19
434,4.198125,36.848,152,124,40,19
435,4.198125,24.592,152,124,40,19
436,4.229128,33.672,139,110,40,6
437,4.229128,32.8,139,110,40,6
438,4.229128,31.168,139,110,40,6
439,4.229128,32.536,139,110,40,6
440,4.229128,32.472,140,113,40,14
441,4.229128,35.184,140,113,40,14
442,4.229128,33.904,140,113,40,14
443,4.229128,34.424,140,113,40,14
444,4.229128,25.264,140,113,40,14
