Time,MOS,BW,RTT,JIT,DJB,SNR
1,4.424232,83.888,0,77,95,20
2,4.424232,89.024,0,77,95,20
3,4.424232,83.888,0,77,95,20
4,4.384864,85.6,128,88,124,7
5,4.384864,85.6,128,88,124,7
6,4.384864,85.6,128,88,124,7
7,4.384864,85.6,128,76,124,7
8,4.384864,87.312,128,76,124,7
9,4.384864,82.176,128,76,124,7
10,4.384864,87.312,128,76,124,7
11,4.384864,83.888,128,76,124,7
12,4.362723,87.312,110,68,104,17
13,4.362723,83.888,110,68,104,17
14,4.362723,89.024,110,68,104,17
15,4.362723,83.888,110,68,104,17
16,4.362723,83.888,110,69,84,13
17,4.362723,85.6,110,69,84,13
18,4.362723,89.024,110,69,84,13
19,4.362723,83.888,110,69,84,13
20,4.362723,85.6,110,69,84,13
21,4.362723,83.888,110,69,84,13
22,4.362723,89.024,129,76,155,8
23,4.362723,82.176,129,76,155,8
24,4.362723,89.024,129,76,155,8
25,4.362723,83.888,129,76,155,8
26,4.362723,85.6,129,76,155,8
27,4.362723,83.888,129,76,155,8
28,4.362723,85.6,109,76,135,10
29,4.362723,83.888,109,76,135,10
30,4.362723,89.024,109,76,135,10
31,4.362723,82.176,109,76,135,10
32,4.362723,87.312,120,73,115,9
33,4.362723,83.888,120,73,115,9
34,4.362723,89.024,120,73,115,9
35,4.362723,82.176,132,79,95,5
36,4.362723,87.312,132,79,95,5
37,4.362723,83.888,132,79,95,5
38,4.362723,89.024,132,79,95,5
39,4.362723,82.176,132,79,95,5
40,4.362723,89.024,132,70,75,0
41,4.362723,82.176,132,70,75,0
42,4.362723,89.024,132,70,75,0
43,4.362723,82.176,132,70,75,0
44,4.362723,89.024,159,81,75,0
45,4.362723,82.176,159,81,75,0
46,4.362723,85.6,159,81,75,0
47,4.362723,85.6,129,75,55,0
48,4.362723,89.024,129,75,55,0
49,4.362723,82.176,129,75,55,0
50,4.362723,87.312,129,75,55,0
51,4.362723,83.888,129,75,55,0
52,4.362723,89.024,110,76,52,0
53,4.362723,82.176,110,76,52,0
54,4.362723,87.312,110,76,52,0
55,4.362723,85.6,110,76,52,0
56,4.362723,87.312,119,78,52,0
57,4.362723,82.176,119,78,52,0
58,4.362723,89.024,119,78,52,0
59,4.362723,82.176,119,79,40,0
60,4.362723,89.024,119,79,40,0
61,4.362723,82.176,119,79,40,0
62,4.362723,89.024,119,79,40,0
63,4.362723,82.176,130,76,40,0
64,4.362723,89.024,130,76,40,0
65,4.362723,82.176,130,76,40,0
66,4.362723,89.024,130,76,40,0
67,4.362723,82.176,130,76,40,0
68,4.384864,89.024,169,64,42,3
69,4.384864,82.176,169,64,42,3
70,4.384864,89.024,169,64,42,3
71,4.384864,82.176,169,64,42,3
72,4.384864,89.024,169,64,42,3
73,4.384864,82.176,169,64,42,3
74,4.384864,87.312,142,69,42,0
75,4.384864,83.888,142,69,42,0
76,4.384864,87.312,142,69,42,0
77,4.384864,83.888,142,69,42,0
78,4.384864,89.024,142,69,42,0
79,4.384864,82.176,142,71,52,0
80,4.384864,87.312,142,71,52,0
81,4.384864,83.888,142,71,52,0
82,4.384864,89.024,142,71,52,0
83,4.384864,82.176,140,71,62,9
84,4.384864,89.024,140,71,62,9
85,4.384864,82.176,140,71,62,9
86,4.384864,87.312,139,73,42,5
87,4.384864,85.6,139,73,42,5
88,4.384864,87.312,139,73,42,5
89,4.384864,82.176,139,60,42,7
90,4.384864,87.312,139,60,42,7
